Stator Voltage (V),Rotor Speed (RPM),Load Torque (Nm),Slip,Speed Response (RPM)
420.70239852800137,1498.7036527679256,45.845580012778896,0.07452792109574895,1396.8139066449844
453.00178274831853,1481.9753363658133,37.16107835617794,0.06243408431060496,1381.1492225218844
424.93688608715286,1391.8286943905925,13.92803476800937,0.02289790326480496,1364.0884966298865
441.60544169422485,1422.9252831914205,0.056582551649420054,0.05008648857200514,1355.3710007262866
443.73682234746235,1267.5540216944833,45.429034818446354,0.04195852897268709,1213.6834949963986
414.7883564420422,1415.4501541138425,59.11243955466562,0.05460952096315796,1342.0894677245385
477.5667702211647,1158.0447245427827,48.594787218365425,0.08832961310986849,1060.4264521481773
462.0106258688892,1644.1395178883013,27.61239708939692,0.07982752947927867,1505.982108131091
475.1599153251351,1148.6215637589662,54.22603568394639,0.017559055125024307,1137.201686932535
471.5861880342119,1067.9730319115731,24.590860387101003,0.09012782779971079,963.9251311310211
447.83199830488684,1348.996821085726,31.496045054608054,0.05245904360348413,1272.5531566212346
473.74993880184934,1526.6459516048494,28.627786043740993,0.07694759303973986,1407.8652818368728
407.0794001641536,1350.1734599468332,26.857432359931497,0.022603530813791694,1329.2794751068964
415.6786289935316,1221.4033055610469,46.511446157634346,0.07036475731363433,1133.918275234406
403.61818311284304,1446.5369471123527,31.60613443616952,0.031269341584851215,1401.1450197477345
426.02642646106113,1277.60186832976,19.003027321512963,0.04945428074268385,1221.5793798755255
431.09418317515855,1746.2941521013065,15.4894900595087,0.011517658307389397,1724.679342040384
421.70792254191167,1738.1161116828575,2.264839018046003,0.023644957413742843,1691.1262466773228
466.29900073215435,1401.8974559776764,34.99170971298276,0.018287244381125778,1374.1744404267424
428.5402661354872,1262.3071952146067,13.797684924062052,0.03157697556444326,1229.301310925523
422.47476077499044,1589.7059311653113,8.888035320982986,0.019001628102189007,1559.85325525474
443.4156866526599,1029.3703547864534,39.22979782966066,0.07227190239576058,964.6290922715187
411.273937997981,1379.8152048349211,40.872555469292934,0.012613591198829745,1366.1004545425146
464.1757584603232,1269.0587154162668,45.12929353545996,0.06559664505624982,1182.588676623598
405.9640514943817,1736.4287080820436,30.21461378031549,0.022663704774301685,1697.3301820027755
478.95095492804137,1009.602421818146,53.6432763122332,0.09506453114601073,909.3589503534176
461.7795815437326,1442.2519005746792,56.18056520389367,0.09397846657988689,1303.3691133834998
415.8972545227338,1592.530864853301,48.442256387549364,0.030295279226886636,1566.6801188802638
400.4417693698882,1388.014390019233,38.13560892049124,0.06529791684007266,1302.4730643571017
465.23691427638676,1068.3224241301773,18.22325721547132,0.012520478752521259,1059.2520058630466
456.5485875078094,1777.9691120223217,58.97669529721327,0.09386096887460567,1607.9713069622437
458.320573443279,1414.4083451008783,16.4481700315163,0.05706885773725388,1341.537596803337
461.7016277348757,1491.3489954552092,12.159415319425865,0.01389008362760011,1476.1311111993637
405.92357213872725,1189.2878261660057,26.529246827194967,0.04082499937073237,1150.143257857948
428.6772582835418,1386.7984680854431,3.4104342427433076,0.01691645156751108,1372.5043297081695
409.2695247620104,1343.3195935666574,58.70966788030745,0.045364999543602395,1274.9844543771062
469.04827407004746,1059.916673601587,35.30601338498549,0.07029337079451908,979.8623604064679
449.86385014620464,1084.9282828379737,33.41712549985051,0.05229009172372957,1023.1783443373895
426.47184198821196,1669.9780156950196,39.34777679398319,0.044534995724750906,1590.8858486889517
405.0846680228819,1191.8559617652722,29.8214188666324,0.020724134098641836,1168.773040808685
424.878585737253,1155.9666171989045,1.923811025672495,0.03204451411242907,1116.0902113600982
426.01466576213977,1403.9291610001114,36.738677330423805,0.019012895896451602,1387.5993947198363
458.3684942670451,1614.9977050900102,42.97043261738584,0.08267488584909947,1491.0013535855444
451.00459770841707,1049.5572148631904,25.00494363744319,0.022171584518625033,1026.2545603963235
470.97701940610614,1461.4463357106047,45.437734324271574,0.06358360298940043,1378.2989431912165
437.77719401295593,1095.3683542724586,13.620077960305236,0.040846637222996134,1058.0669136161423
409.56753967506415,1029.1688406604949,13.276595463971042,0.03033805461896652,995.692327364512
457.05958297783957,1042.1951617297739,9.685019261254437,0.06755215955428934,961.746551157768
460.86280388935177,1667.331286566753,22.31968558734971,0.05113020784392466,1580.990449415113
444.9021758055597,1094.3779869024493,50.820722123345014,0.04601309205561033,1040.7991611920809
461.6773743963649,1036.1210915298336,49.67472372894386,0.06335668044029995,971.5084267620523
439.50364770915127,1350.3199097143297,22.96945247781023,0.054214086564100074,1277.5596906742228
441.8186263505595,1675.1947775536198,35.3471241588142,0.037313578769640476,1613.0023535613784
434.20328146868394,1209.9267011914415,43.24897898849494,0.06031551589887266,1139.5677717161543
402.0335301395276,1337.3700940207332,14.472406477681378,0.07025487188956252,1237.350719660956
408.63131415946435,1031.938026051001,10.088465153684824,0.012402384272816886,1021.196335494033
402.51433485493874,1359.2628113079006,58.32575959273866,0.05192845560169079,1286.480311994784
450.91283290110243,1462.0904645097069,37.05343879257711,0.015191495612518941,1440.8790346323203
425.1484784861061,1456.7256430017158,58.884943310019835,0.026776487266129995,1422.5066965977962
440.68565529317624,1265.9413537394921,20.265359227933747,0.06044578606701759,1183.2985346318592
472.60531791408744,1252.4265445305084,42.18190199844789,0.08795700237390226,1140.8603917167525
419.94337833191,1085.2988951492782,13.356218192474262,0.08945251112696365,987.6235124847118
432.8306338428504,1293.4386565170148,15.672010276434776,0.016294960912476814,1269.7907793085303
460.4440910834439,1079.5957350983717,30.71412727617744,0.0477194577658036,1032.577159493868
418.3038532393298,1613.2767557696413,19.177087530484272,0.062470583470409624,1508.89247374346
406.15839278630347,1773.0194381985486,10.057293830435068,0.02323629140953091,1729.0440398605926
423.18011623310144,1776.0595653333655,15.77284211935956,0.07888889950702946,1632.398585100523
412.89770298032033,1692.056879500315,2.1449036679518785,0.0769811732593515,1567.2606327520175
474.3758121874058,1480.6337194716953,42.265417288649196,0.09130069123361152,1342.9886168580751
464.64963036515337,1560.692557795104,29.526999425151697,0.010763741087509871,1546.1938941402118
450.67230052083386,1228.1646421443313,5.654583984271538,0.029501581959010238,1201.8103678011023
469.7168472150174,1504.6163361380966,10.301639587709472,0.08444680428207896,1377.182202778871
464.29376615192916,1364.519639551902,6.15207228675864,0.07035220457442419,1274.082978124493
414.92560471088285,1385.6138718215461,36.75556849655259,0.09049508683286417,1268.5793945946998
471.40471987919824,1606.2212483001263,5.652621816749628,0.015146168907723988,1587.0291077703994
443.14737935325206,1225.5346844778014,45.25693998211297,0.06372675691447986,1147.3513269699322
464.595212413125,1254.4316893556158,1.2306551592234705,0.06121419174043068,1180.8532061931219
471.6873039938795,1739.7134329029093,14.962547279753526,0.013210697472447915,1710.2937120863985
425.4402779977491,1044.9794358807778,53.44000055351443,0.05621698692212353,982.3336248092304
408.8041539622141,1388.5074387306722,43.11187908733476,0.06485682801789319,1295.429874667192
418.2348130033553,1730.2406403262894,4.378099975541263,0.027216385678189653,1694.3528043439626
434.1686230901005,1488.2904062545256,49.26756626911079,0.034599662481219665,1432.7331379528052
465.44118127379943,1437.1256593697058,29.58210729241229,0.06763126116679634,1335.7936548150597
468.85844666050747,1199.7953433834841,50.806981630129755,0.05214708528399626,1132.009908387479
400.5561704424953,1274.6203912515587,36.04438646702361,0.08722122918114941,1166.245492796894
440.8597842062053,1681.6387326437543,40.90998192197152,0.04081435894082695,1613.7168327641793
433.39288025190234,1447.3745054147666,59.610093623742486,0.03399936925493811,1403.5984800401195
417.7686248376584,1411.793755005424,13.940132755441091,0.09863793463103586,1275.893633217081
409.5892293866946,1079.6637708320231,37.4367344856833,0.09200221931170752,973.4303585714099
427.00921371229026,1012.8225251640985,27.6192834034439,0.012609347049908189,996.0151055942881
475.43277631300157,1770.9481509496393,2.367117175361486,0.07936557537759094,1637.2224757270194
425.8562345616604,1301.5889338294733,0.868238490171902,0.01993012964426827,1274.631606411823
441.5032497394693,1482.5704496796034,7.153714669071521,0.012473667534643386,1470.0153178837033
456.2415167116142,1063.772058549828,38.94550443231289,0.034632596436971405,1026.182465405569
429.0903681903435,1546.491428578437,34.02978527480353,0.03424112911549939,1488.6995337550272
477.74256661767686,1746.0533669647689,33.20577366982364,0.08373868861122682,1598.3248438815883
476.9957835953689,1460.5322023979356,1.9114057516956051,0.07396005213485517,1347.670915586201
420.1425836660291,1100.8922579003283,28.158179781600424,0.09834484845988128,989.797411814452
439.7798804713908,1465.3772219787813,55.47736907055171,0.07403616102806367,1357.89094653833
424.0702647853416,1613.077770483722,23.855512158638795,0.047642999793044316,1538.7839320502467
422.7872395501974,1325.1332292592149,37.49534818730738,0.07290348948506951,1220.575436197328
402.95095578836265,1703.8701983531741,46.78912053738861,0.09995131604677619,1533.4792896173474
448.76514671839175,1518.9463626858915,47.03551674851325,0.07391276943062752,1403.7437517254002
440.21432185830895,1719.399134631362,31.15680494371628,0.07855132203822865,1581.095985449888
404.11830009999915,1498.8042489978698,51.47711672414018,0.09445285136712335,1357.9013371345266
422.2917171389289,1105.0303776038593,23.48268560182482,0.020228613518051504,1079.9248858061583
472.6612708773323,1247.7533688841513,53.3215928870879,0.07343058641029541,1163.0407972857997
419.1649512533578,1161.4359586019655,14.413629983732719,0.08657253621707041,1066.8278113933443
411.5915897672978,1727.0611981734899,16.81298441943426,0.09589407401988038,1567.3554052686882
439.15622082220506,1608.3200538299861,3.187237451940066,0.028987236074052944,1559.2247497695312
478.85203632884804,1541.1186951280047,47.73491019253697,0.055353610695181986,1450.9997166682256
419.36442172092006,1240.7730557052973,25.023314173962333,0.07124993628800337,1152.7782041853643
453.77084379247026,1147.2358176401708,13.746996834683943,0.032272095655120375,1109.4603717628756
460.9295692262974,1605.1608703911295,13.90741665699478,0.06404255769252466,1499.3181469312055
419.011003519392,1379.3263567032636,54.08399647375399,0.03318209042481995,1327.6787525764637
458.2573078889488,1180.6316417205032,50.03499602766221,0.040011131847848255,1133.1856435935422
429.4226506175403,1493.29758253222,33.211853121431,0.04973668268597786,1417.0055672628148
450.58446644748636,1032.2670817107617,36.96664802494327,0.05762710888719103,976.2222493775428
450.68237686087156,1260.9362033026027,28.45953423301746,0.050442928446263566,1200.6564188817138
442.8619747259807,1374.8455956729076,23.49999257272853,0.054387596780913636,1305.5750468065482
407.22318160435265,1118.3666672875247,54.92861287309989,0.03687298806594634,1070.8326687518795
466.82419964713904,1787.7235820726717,7.536762211218124,0.024306858462036757,1746.274929532454
425.66240519773885,1167.2778916716913,25.106807382973678,0.014261497959415548,1146.9934318703763
414.92148083198833,1104.2825040346124,20.67371447927252,0.027638085024250095,1067.6601792432566
403.2620113243811,1162.8278991095171,29.889043215068902,0.06237492773552048,1088.1535817489705
447.27143545505936,1615.2489065277794,27.457912472710504,0.08075039030228191,1490.1604517910002
454.2051489473826,1340.4045274174741,31.133371899064887,0.02523228376986051,1304.7214682474182
401.3270263142285,1452.3327518020305,8.395138633619645,0.019769982199538363,1431.4474324508933
440.9674446639425,1016.8073255890886,30.788490090796625,0.07743613244943252,940.8140914268204
418.11966201583505,1027.5450468586516,14.545128833232653,0.03746424974835608,987.0783902005501
451.613823232756,1356.660439861613,11.059880939291475,0.09563494953046173,1232.7165293100059
413.9493143203993,1653.3241945612988,3.8900531271714733,0.07428861735493358,1532.7280099684522
455.2750190481973,1708.1911029660523,45.759153525368454,0.03940804425187278,1636.2118354474771
430.938827704043,1069.3652540765122,25.6465152513936,0.036058847301433446,1040.0991888482113
474.93839909893876,1430.6904816808183,37.5986209987055,0.057132854764417824,1350.2484442935454
411.00167553167944,1730.5837490234164,43.6556005982846,0.01712302014503885,1701.044909586139
427.2853080840207,1310.378203518309,40.75899991881321,0.02059088613807691,1279.1186917823177
409.07788169924714,1663.6526651426948,28.230043145380936,0.025827209318457327,1626.5828508648838
473.97548946228505,1106.956523519549,23.273911737103788,0.07972512339741042,1021.2906552231909
470.1871482704785,1748.315591734239,22.557594578439822,0.05624716233422103,1653.1239917359899
420.63533021721247,1601.1386540250421,38.40292781580338,0.010951041049699864,1581.0668621809239
452.7987236827343,1753.0675142295213,29.687661296512402,0.07061648747248982,1633.4425469320538
465.3777760160973,1541.2937868420051,50.94793487931064,0.048132116079444745,1471.6671233490526
444.416064927957,1290.7231455995416,52.482119059602724,0.05597671284674182,1215.1288155197672
442.3720462684805,1750.5449380197779,10.233622680391107,0.029270461907164202,1692.220728396286
419.3481832720361,1220.4534210473428,8.174019092743539,0.05966040055546933,1150.54754638506
407.4482214244719,1265.7380176493862,37.82405556215997,0.09812379157763398,1133.6722694656416
471.77726063626613,1560.6467344013922,18.073544883736766,0.016610022190518534,1535.4844364006137
472.03344457306645,1612.253039620309,1.1142431259059316,0.03555256596979876,1552.6970815452628
450.6481165818614,1743.522787079323,53.318560161777306,0.03186978335747468,1694.050419630229
427.12238328389606,1163.8419272449676,13.614046034628496,0.03236943796760616,1124.2047987230765
427.93676596901287,1638.3984281753792,55.75683910114854,0.04408357218088396,1571.708337665882
458.0764543096192,1590.8368427175708,43.04606705269522,0.08362988062697509,1455.2243002422913
471.76882079620617,1051.0356450028783,45.75920939468906,0.09215728209679487,959.1750115978593
470.9669139412094,1309.7785129681656,12.087689747589625,0.028199357871307604,1283.1453076680114
462.3900436686099,1226.212365648079,14.051665537008775,0.058865494415330157,1148.690532794182
451.362531692343,1243.5923394832244,31.276065229443944,0.06732090749489324,1161.3327532441708
406.7311971996039,1786.3575036437605,10.32599115899173,0.05696447269274605,1698.3425024875137
412.9302971275691,1514.2219307839423,18.325901560981936,0.04906687547772277,1440.2567359950442
471.88433508216633,1574.1409262347997,19.28774867686827,0.027277795527331408,1531.510773268911
448.51432477276717,1781.2941098520073,9.577795995165845,0.05393974232793147,1689.154059293083
400.7357641293304,1301.761425966111,12.310970003709645,0.046109334494019605,1241.9434772653012
408.1177234292826,1641.4721347622449,47.31311052049539,0.08160070262520427,1498.990725253099
453.08014152864445,1347.6247706435963,10.031751272836102,0.07872439232466957,1247.1952663672018
400.4049267076975,1695.6269374519838,1.7074435106353492,0.022059881308510366,1648.2068663989542
412.8646441133999,1144.5260330490426,37.76129655773631,0.017966714730676084,1121.8787020557263
443.8987031493269,1758.1489416514237,58.558987163547,0.09173385489047527,1602.9042905079127
455.35161581541547,1175.0173667287038,19.872828877387285,0.0581957550068048,1104.8536317826051
452.15690076020803,1260.9764055847452,7.119342191775138,0.08720208435543317,1147.5481522324112
417.9415447568448,1604.9537872854244,34.22323952205185,0.015233600850976105,1584.9008814314884
456.9743377078029,1315.0041132523254,54.38125266573877,0.05738640548694673,1235.2851800580527
418.979926999744,1486.5691014131573,47.04370678970873,0.05854838631186128,1393.4217507863834
426.0319758527414,1355.6588008555427,37.35095210476296,0.0874631829287935,1238.4611371047517
459.71931240944195,1593.8959496718255,18.90338979645596,0.018784899840673677,1563.0401574087218
451.9706319237772,1182.6650018948887,32.5128103965732,0.03164010073083184,1139.026996533161
467.93787283953424,1046.7663897895015,5.474690478255322,0.04658844824983119,1001.1839307091051
452.60903138402745,1239.943517978453,40.7367254568402,0.0879257327877948,1133.2430135726074
445.4646882668377,1379.4469318947442,43.50576113385905,0.09449949835635103,1247.2911137384551
407.4939814262474,1134.416041754143,57.90189737459513,0.09934521576342652,1020.2605752899606
429.4172642447547,1283.8378317251108,15.623841524704298,0.09632741378126694,1162.5210173905273
421.216189414538,1319.9864146348548,1.1073851425813586,0.010534758025991898,1312.0324842578402
419.5191714703267,1045.9134749506188,32.73650786562904,0.014293750730848483,1029.5494824030925
477.8408443801957,1466.6457985473637,42.40743026380887,0.02328461372418298,1435.7689601230331
431.4478179733408,1707.47474237703,47.42444855297928,0.041397588709324584,1639.615406345969
471.36372441416904,1121.394330362442,11.624335981488636,0.08469262278882629,1030.817039807072
450.49109007978103,1478.2464107212113,15.70517214222142,0.09033905758019324,1344.8995690990712
463.58490428333187,1531.7913639286771,30.75545551603778,0.026815096566512472,1486.154603014848
440.2109674484154,1335.4677443354308,19.83604859820011,0.06576977364577379,1245.3218373132577
446.1523107701087,1560.878069891416,51.6306891952467,0.09256257865587489,1418.1134381037698
439.40141550550914,1328.5852347928096,28.425609224323217,0.05173585623381888,1268.9420619831023
415.61943902384354,1403.709830381948,47.97471864612018,0.01931892147575056,1374.1715722780787
457.79616922092043,1005.8824356435416,34.83718562894123,0.05120322850761625,958.4019446571248
422.4617889952685,1553.376091307751,46.38540849702672,0.04382154120592516,1483.6644746608258
401.9452773145163,1529.0741431557794,19.96037919181943,0.06198921964594064,1434.840374020198
451.63778367257345,1030.7207018610757,49.88499731581867,0.049479281596639335,987.2983657525236
414.1688543525639,1294.6000859161065,16.474338933061293,0.011561133416834615,1283.454504508487
475.2366867482331,1783.225472633334,32.765928480197445,0.09945979600723041,1599.659734526621
476.31428616020696,1336.5892500548935,12.840426790432453,0.05891862139575139,1254.9768789502198
473.18915121763587,1401.5563241054733,28.5315912975716,0.05262676799361486,1334.0780513289976
429.6126960204356,1727.9441265277749,19.09051257052219,0.09591556343536486,1562.9167822601764
401.23652932230937,1573.809500692605,16.002205838232854,0.02402743308283694,1530.2506976315012
474.265485007018,1465.656104899379,58.01910108168225,0.027031384229072343,1421.9426293552897
434.25473186538517,1638.243745072858,9.604446329203837,0.08272132741565051,1506.2435154636005
477.3323855234936,1691.4930131647786,47.23955024744372,0.03347479720225079,1639.842678986152
477.08959816714025,1365.5104573898134,59.0498975689929,0.08193043956623743,1253.7228618909828
468.2407564373888,1380.0866919454684,1.1940890244046698,0.034438013461765234,1344.9358168745277
423.5559113655669,1308.8407485214686,41.9416448425257,0.012986886720250133,1295.963743802851
430.807818288154,1773.3649120147684,15.174708333377227,0.05653132514980445,1671.8968382162427
468.09093372134856,1557.7330034322804,2.4292694596982667,0.027701779071417527,1510.5024976784468
425.3537604125022,1066.578452966458,24.173374737397847,0.0782061663639224,978.2910195103929
413.5594197348874,1690.3676986504147,56.1130686102525,0.06770796699089333,1577.593444910122
444.544100996668,1384.4479526690145,0.7059056620198612,0.09312424011801261,1253.0784038692072
474.89238193286246,1055.00312513799,35.273141515786904,0.08046895215391624,978.4768479089462
455.6823837339978,1439.7738041306488,30.08378871571946,0.02626983593566542,1409.2827415262573
445.60489360714917,1333.7314231805617,52.40304986226285,0.08201424129983167,1227.5117851481493
407.77411950166146,1702.1995238901,5.04010287123754,0.0677563340332621,1580.9697434933582
449.2005781359336,1163.19568288751,40.89156179319902,0.07020564775845625,1078.1716821377904
479.20430800834106,1661.1716875937464,40.80658190599664,0.0849036597373134,1526.4105194937338
411.2067212189219,1446.1509529483621,40.144801011736995,0.06164416622700463,1354.1888522164966
441.46637218909893,1043.6882425707752,56.540069696102215,0.05194031629177117,995.089453811244
470.18984575423644,1777.4762410603876,49.385251740412826,0.06729769318228553,1660.2292099658773
459.2614894203364,1410.09219528256,2.5183635746103605,0.03681616860625232,1358.4365926947428
455.7612592796214,1232.7014833852659,28.26497104227079,0.026433741797838937,1196.6024065949694
456.1987267189687,1375.5254735914064,23.877183372080008,0.06549290542641219,1284.9670946202398
428.75929209758044,1686.286226813991,18.608833265448123,0.031046353217692994,1634.8814287645678
423.48734754115947,1243.9224995080508,27.080203509245838,0.017192359841194604,1227.6992307734558
464.7488924382811,1154.1411171893603,23.051651095558647,0.010049876612672853,1138.1134633648262
464.80907157433444,1103.2569975447052,25.94003399271992,0.06474874612600605,1030.5084060863128
469.3657854864083,1238.287518712169,58.75571193651855,0.04259339051322132,1185.7687705196752
473.0592442045177,1624.0384696320348,5.317978484974846,0.07770798736061105,1501.1511005491534
440.907391908875,1377.3010921562093,55.33385219032379,0.043765875848179224,1312.479981863725
440.12130357497597,1181.985282954832,28.8142028082616,0.05374031034144041,1111.882178065388
463.863614317342,1132.9479996877994,37.42453472997247,0.04663764755338465,1083.479795940598
451.9971144622212,1266.1835812083032,49.810977997061634,0.06855173119984116,1171.7947591249258
456.1573501806163,1751.9394983085672,21.627781748955332,0.042052524581347145,1684.6909180647242
463.66341355488805,1274.4213700720195,25.825314485278014,0.0967390884948078,1150.3553778855335
471.2004273454053,1790.4992607637082,24.571108816722838,0.09425322879386772,1614.001268872323
427.0396125481229,1388.184364612285,22.483861352145592,0.08632251123915533,1265.9507030990037
430.0466362111955,1143.3311346321207,55.5317592988137,0.09282702435154733,1039.0947257210887
407.5185551872695,1712.9120734348076,49.73579347158073,0.0504225719613452,1623.8791357108094
446.26241127969394,1368.2842985078614,6.539999391778566,0.0582787357110543,1288.6425682416582
402.87538190373937,1567.7370748036196,6.487401148625763,0.076788333330242,1451.053549557947
437.2478414505968,1786.9692665673215,25.67217089117947,0.0726531332444687,1656.1293986626974
443.41157077660614,1040.1402802559792,5.919442603968543,0.09016107360449238,941.6748275064917
422.92330017026273,1077.3556478300536,37.14558571626718,0.07446979245310258,995.6302763511123
447.26666084552085,1576.365393170205,8.621496435704035,0.09980962374056146,1426.103157082541
402.440019995124,1225.4600026363776,31.342395838008063,0.041365521984843195,1183.1935316824424
402.9878550999372,1147.4411175600792,0.43319682022306516,0.08496979680154762,1039.8436480895473
465.8080448527727,1031.4895038557836,18.995780904758803,0.07278713405493978,961.8654786083268
428.815251312901,1017.4773695889614,40.631443420359325,0.07222478006935168,945.241028925033
410.16484101215076,1619.5884824958327,29.042336413670906,0.03932520353604991,1560.5177491726427
441.77946080438437,1107.54674189564,58.69616915993929,0.08070416131807204,1015.410669669051
461.5994842478889,1374.1764927769207,52.44622776397265,0.09103384201128394,1240.2386094903386
417.26568219974746,1484.7174521435863,21.544246742589074,0.029669361536850666,1443.589277219104
449.83123806552004,1342.6814404550769,2.729192488336476,0.06629471534050338,1248.963870260717
406.82779719950145,1021.6853218689865,50.73757800690113,0.045292134619249774,968.4695505749606
404.1345376934886,1626.8012020703272,54.67405861888028,0.09905933073653894,1459.059356839476
442.5083705254518,1008.4105796333228,49.23764360514221,0.05309495342485135,957.8736357866408
443.2508097288085,1609.5119155019872,7.676996455185892,0.030548815641724847,1561.0404950523036
450.9943921198565,1714.643595030498,59.87490806473726,0.044367186269964935,1642.4820133725511
458.0873066978129,1346.2719368457379,15.51505329316643,0.06884545508349636,1256.932608959935
478.0681663570028,1428.4339784782387,43.452294768502206,0.016848043421461865,1402.262992961227
441.30402786409564,1381.586714094123,54.482092580143295,0.06432417281991139,1292.3649236616518
425.8365178352997,1311.366894898751,14.141226859842567,0.09381022832610082,1185.7900794250968
463.6148955814963,1709.9396282962882,54.49551328062397,0.08653265088920654,1560.9223805349784
421.6665801009659,1715.1468085359925,18.568894751692017,0.016090618299218505,1682.7127622228118
435.11771365645086,1268.6530917132277,58.584793343043366,0.09940508908651614,1144.494939580962
406.27651050738126,1492.0558032117583,16.875601222828475,0.07288542313334913,1388.6822884010091
402.0280594732366,1741.5260497166914,57.20614948547011,0.02460527418826213,1694.5922586083063
477.011873174234,1769.6467991530812,3.2126790535604943,0.011117448025248115,1756.3791910674568
466.8784096409765,1407.167232337638,42.55632070018878,0.025415437266293625,1371.9710693033667
455.67793648749586,1362.2598442274614,31.92666803022022,0.08543583286171648,1247.0794347438452
432.7162355531416,1222.9554527428206,28.672624627363838,0.011947539245064738,1199.8469968781721
413.86354560566764,1767.097498552328,13.409658855350399,0.030983257325627796,1703.3107504873794
412.51496341368687,1114.251443578294,42.33574738658952,0.07815750358013879,1027.8849142015472
420.01943185316765,1463.86366083818,11.448569486778426,0.06274994823083216,1375.954952526748
443.93813317648966,1226.040214014911,33.17050775908609,0.08044621393241727,1124.0530184502961
457.167673816005,1223.2066322782373,15.194721782415048,0.07715354534441092,1137.1823734120896
452.8157901374185,1323.9748699009508,57.33728278688137,0.014554124840962426,1308.380254229387
422.3947117556754,1799.0343486525235,1.7178716301391694,0.09032602771847364,1631.9930159511096
476.38922245305554,1043.9730454718576,11.983696806674192,0.030432865085404187,1012.3561979614816
459.0317533356615,1462.8334545628252,14.538636383246864,0.05980531962067875,1387.732877929491
444.34832420091203,1066.0577264282217,24.844069546068987,0.0679859340875001,987.3679760918038
